C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_03_426.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_03_426.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_03_426.jpg, -0.2215638, 0.9283015, 0, 26.33434
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_03_535.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_03_535.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_03_535.jpg, -0.2215638, 0.8528352, 0, 27.28753
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_03_640.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_03_640.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_03_640.jpg, -0.206983, 0.8023862, 0, 28.00772
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_03_743.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_03_743.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_03_743.jpg, -0.1227758, 0.7366782, 0, 28.65898
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_03_850.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_03_850.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_03_850.jpg, 0, 0.698964, 0, 29.34024
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_03_954.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_03_954.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_03_954.jpg, 0, 0.6928227, 0, 29.8861
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_04_057.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_04_057.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_04_057.jpg, 0, 0.6907881, 0, 30.11167
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_04_158.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_04_158.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_04_158.jpg, 0, 0.6892058, 0, 30.11163
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_04_265.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_04_265.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_04_265.jpg, 0, 0.6892058, 0, 30.11159
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_04_372.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_04_372.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_04_372.jpg, -0.02515572, 0.6993031, 0, 30.11415
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_04_474.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_04_474.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_04_474.jpg, -0.09399085, 0.7005087, 0, 30.11265
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_04_582.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_04_582.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_04_582.jpg, -0.1036361, 0.7005087, 0, 30.1134
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_04_691.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_04_691.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_04_691.jpg, -0.1322703, 0.7029577, 0, 30.11328
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_04_799.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_04_799.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_04_799.jpg, -0.1507318, 0.7029577, 0, 30.11367
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_04_901.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_04_901.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_04_901.jpg, -0.1545371, 0.7029577, 0, 30.11382
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_011.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_011.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_011.jpg, -0.1545371, 0.7029577, 0, 30.11427
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_121.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_121.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_121.jpg, -0.1545371, 0.7029577, 0, 30.11444
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_223.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_223.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_223.jpg, -0.1566847, 0.7029577, 0, 30.11442
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_328.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_328.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_328.jpg, -0.1566847, 0.7029577, 0, 30.11487
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_440.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_440.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_440.jpg, -0.06445242, 0.7196108, 0, 30.11874
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_541.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_541.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_541.jpg, 0, 0.7272214, 0, 30.12095
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_649.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_649.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_649.jpg, 0, 0.7272214, 0, 30.12121
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_757.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_757.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_757.jpg, 0, 0.7272214, 0, 30.12114
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_861.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_861.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_861.jpg, 0, 0.7272214, 0, 30.12114
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_05_970.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_05_970.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_05_970.jpg, 0, 0.7176139, 0, 30.11918
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_06_080.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_06_080.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_06_080.jpg, 0, 0.7065369, 0, 30.11587
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_06_188.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_06_188.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_06_188.jpg, 0, 0.7026939, 0, 30.11535
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_06_296.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_06_296.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_06_296.jpg, -0.005752272, 0.7007348, 0, 30.11383
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_06_401.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_06_401.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_06_401.jpg, -0.0705937, 0.698964, 0, 30.11316
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_06_511.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_06_511.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_06_511.jpg, -0.1049924, 0.698964, 0, 30.11275
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_06_615.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_06_615.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_06_615.jpg, -0.1108323, 0.7058588, 0, 30.11527
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_06_720.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_06_720.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_06_720.jpg, -0.1128668, 0.7088353, 0, 30.11611
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_06_824.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_06_824.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_06_824.jpg, -0.1128668, 0.7096642, 0, 30.1163
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_06_934.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_06_934.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_06_934.jpg, -0.1128668, 0.7096642, 0, 30.11635
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_043.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_043.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_043.jpg, -0.1128668, 0.7096642, 0, 30.11647
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_147.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_147.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_147.jpg, -0.1128668, 0.7133565, 0, 30.1174
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_257.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_257.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_257.jpg, -0.1128668, 0.7178776, 0, 30.11805
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_359.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_359.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_359.jpg, -0.1066879, 0.7197238, 0, 30.11925
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_460.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_460.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_460.jpg, -0.1008103, 0.7238306, 0, 30.11967
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_565.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_565.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_565.jpg, -0.1008103, 0.7291806, 0, 30.12163
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_668.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_668.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_668.jpg, -0.09798459, 0.7312151, 0, 30.1221
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_775.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_775.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_775.jpg, -0.09233312, 0.732873, 0, 30.12276
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_881.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_881.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_881.jpg, -0.08442101, 0.732873, 0, 30.12269
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_07_990.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_07_990.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_07_990.jpg, -0.08234879, 0.732873, 0, 30.12263
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_08_093.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_08_093.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_08_093.jpg, -0.07127189, 0.732873, 0, 30.12238
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_08_194.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_08_194.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_08_194.jpg, -0.05213217, 0.732873, 0, 30.12285
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_08_295.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_08_295.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_08_295.jpg, -0.01110236, 0.732873, 0, 30.12267
C:\Users\a_mog\Downloads\simulator-windows-64\IMG\center_2025_08_12_14_02_08_403.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\left_2025_08_12_14_02_08_403.jpg, C:\Users\a_mog\Downloads\simulator-windows-64\IMG\right_2025_08_12_14_02_08_403.jpg, 0, 0.7275982, 0, 30.12267
